901;1470000;5000;OOO "T2 Mobajl";;Kaluzhskaya oblast';UTC+3
901;1490000;20000;OOO "T2 Mobajl";;Sverdlovskaya oblast';UTC+5
901;1520000;10000;OAO "Sotovaya svyaz' Bashkortostana";;Respublika Bashkortostan;UTC+5
901;1530000;10000;MTT Invest;Orenburg;Orenburgskaya oblast';UTC+5
901;1560000;10000;OOO "T2 Mobajl";;Tyumenskaya oblast';UTC+5
901;1570000;10000;OOO "T2 Mobajl";;Udmurtskaya Respublika;UTC+4
901;1580000;10000;OAO "APEKS";;CHelyabinskaya oblast';UTC+5
901;1600000;10000;OAO "Regional'nyj tekhnicheskij tsentr";Ij;Respublika Tyva;UTC+7
901;1610000;10000;OOO "T2 Mobajl";;Vladimirskaya oblast';UTC+3
901;1800000;100000;OOO "T2 Mobajl";Moskva;Moskovskaya oblast';UTC+3
901;1900000;10000;OOO "T2 Mobajl";;Tverskaya oblast';UTC+3
901;1910000;10000;OOO "T2 Mobajl";;Ivanovskaya oblast';UTC+3
901;1920000;10000;OOO "T2 Mobajl";;Vladimirskaya oblast';UTC+3
901;1930000;10000;OOO "T2 Mobajl";;Voronezhskaya oblast';UTC+3
901;1940000;10000;OOO "T2 Mobajl";;Ivanovskaya oblast';UTC+3
901;1950000;10000;OOO "T2 Mobajl";;YAroslavskaya oblast';UTC+3
901;1960000;20000;OOO "T2 Mobajl";;Kostromskaya oblast';UTC+3
901;1980000;10000;OOO "T2 Mobajl";;Tul'skaya oblast';UTC+3
901;1990000;10000;OOO "T2 Mobajl";;YAroslavskaya oblast';UTC+3
901;2000000;10000;OOO "T2 Mobajl";;Respublika Tyva;UTC+7
901;2010000;10000;OOO "T2 Mobajl";;Sverdlovskaya oblast';UTC+5
901;2020000;10000;OAO "MTT";;Moskva;UTC+3
901;2100000;10000;OOO "T2 Mobajl";;Sverdlovskaya oblast';UTC+5
901;2200000;10000;OOO "T2 Mobajl";;Sverdlovskaya oblast';UTC+5
901;2300000;10000;OOO "T2 Mobajl";;Sverdlovskaya oblast';UTC+5
